DOY,Day,Hour,Month,Precip,SM,Year
78.04166667,19,1,3,0,0.359,2009
78.08333333,19,2,3,0,0.36,2009
78.125,19,3,3,0,0.359,2009
78.16666667,19,4,3,0,0.359,2009
78.20833333,19,5,3,0,0.359,2009
78.25,19,6,3,0,0.357,2009
78.29166667,19,7,3,0,0.358,2009
78.33333333,19,8,3,0,0.358,2009
78.375,19,9,3,0,0.358,2009
78.41666667,19,10,3,0,0.358,2009
78.45833333,19,11,3,0,0.358,2009
78.5,19,12,3,0,0.357,2009
78.54166667,19,13,3,0,0.357,2009
78.58333333,19,14,3,0,0.356,2009
78.625,19,15,3,0,0.356,2009
78.66666667,19,16,3,0,0.355,2009
78.70833333,19,17,3,0,0.355,2009
78.75,19,18,3,0,0.354,2009
78.79166667,19,19,3,0,0.355,2009
78.83333333,19,20,3,0,0.353,2009
78.875,19,21,3,0,0.354,2009
78.91666667,19,22,3,0,0.354,2009
78.95833333,19,23,3,0,0.353,2009
78.99930556,19,23,3,0,0.353,2009
79.04166667,20,1,3,0,0.352,2009
79.08333333,20,2,3,0,0.353,2009
79.125,20,3,3,0.254,0.353,2009
79.16666667,20,4,3,1.016,0.353,2009
79.20833333,20,5,3,0,0.351,2009
79.25,20,6,3,0,0.352,2009
79.29166667,20,7,3,0,0.352,2009
79.33333333,20,8,3,0,0.352,2009
79.375,20,9,3,0,0.352,2009
79.41666667,20,10,3,0,0.353,2009
79.45833333,20,11,3,0,0.353,2009
79.5,20,12,3,0,0.353,2009
79.54166667,20,13,3,0,0.353,2009
79.58333333,20,14,3,0,0.351,2009
79.625,20,15,3,0,0.353,2009
79.66666667,20,16,3,0,0.351,2009
79.70833333,20,17,3,0,0.352,2009
79.75,20,18,3,0,0.352,2009
79.79166667,20,19,3,0,0.35,2009
79.83333333,20,20,3,0,0.35,2009
79.875,20,21,3,0,0.351,2009
79.91666667,20,22,3,0,0.35,2009
79.95833333,20,23,3,0,0.35,2009
79.99930556,20,23,3,0,0.349,2009
80.04166667,21,1,3,0,0.349,2009
80.08333333,21,2,3,0,0.349,2009
80.125,21,3,3,0,0.35,2009
80.16666667,21,4,3,0,0.35,2009
80.20833333,21,5,3,0,0.349,2009
80.25,21,6,3,0,0.35,2009
80.29166667,21,7,3,0,0.349,2009
80.33333333,21,8,3,0,0.35,2009
80.375,21,9,3,0,0.349,2009
80.41666667,21,10,3,0,0.35,2009
80.45833333,21,11,3,0,0.349,2009
80.5,21,12,3,0,0.35,2009
80.54166667,21,13,3,0,0.348,2009
80.58333333,21,14,3,0,0.349,2009
80.625,21,15,3,0,0.348,2009
80.66666667,21,16,3,0,0.348,2009
80.70833333,21,17,3,0,0.348,2009
80.75,21,18,3,0,0.347,2009
80.79166667,21,19,3,0,0.347,2009
80.83333333,21,20,3,0,0.347,2009
80.875,21,21,3,0,0.347,2009
80.91666667,21,22,3,0,0.346,2009
80.95833333,21,23,3,0,0.345,2009
80.99930556,21,23,3,0,0.346,2009
81.04166667,22,1,3,0,0.345,2009
81.08333333,22,2,3,0,0.346,2009
81.125,22,3,3,0,0.346,2009
81.16666667,22,4,3,0,0.346,2009
81.20833333,22,5,3,0,0.345,2009
81.25,22,6,3,0,0.346,2009
81.29166667,22,7,3,0,0.345,2009
81.33333333,22,8,3,0,0.345,2009
81.375,22,9,3,0,0.346,2009
81.41666667,22,10,3,0,0.346,2009
81.45833333,22,11,3,0,0.345,2009
81.5,22,12,3,0,0.346,2009
81.54166667,22,13,3,0,0.345,2009
81.58333333,22,14,3,0,0.345,2009
81.625,22,15,3,0,0.343,2009
81.66666667,22,16,3,0,0.344,2009
81.70833333,22,17,3,0,0.344,2009
81.75,22,18,3,0,0.343,2009
81.79166667,22,19,3,0,0.343,2009
81.83333333,22,20,3,0,0.342,2009
81.875,22,21,3,0,0.341,2009
81.91666667,22,22,3,0,0.342,2009
81.95833333,22,23,3,0,0.341,2009
81.99930556,22,23,3,0,0.342,2009
82.04166667,23,1,3,0,0.342,2009
82.08333333,23,2,3,0,0.342,2009
82.125,23,3,3,0,0.342,2009
82.16666667,23,4,3,0,0.342,2009
82.20833333,23,5,3,0,0.341,2009
82.25,23,6,3,0,0.341,2009
82.29166667,23,7,3,0,0.341,2009
82.33333333,23,8,3,0,0.341,2009
82.375,23,9,3,0,0.341,2009
82.41666667,23,10,3,0,0.341,2009
82.45833333,23,11,3,0,0.341,2009
82.5,23,12,3,0,0.341,2009
82.54166667,23,13,3,0,0.341,2009
82.58333333,23,14,3,0,0.339,2009
82.625,23,15,3,0,0.34,2009
82.66666667,23,16,3,0,0.34,2009
82.70833333,23,17,3,0,0.339,2009
82.75,23,18,3,0,0.339,2009
82.79166667,23,19,3,0,0.339,2009
82.83333333,23,20,3,0,0.338,2009
82.875,23,21,3,0,0.339,2009
82.91666667,23,22,3,0,0.338,2009
82.95833333,23,23,3,0,0.338,2009
82.99930556,23,23,3,0,0.337,2009
83.04166667,24,1,3,0,0.338,2009
83.08333333,24,2,3,0,0.337,2009
83.125,24,3,3,0,0.337,2009
83.16666667,24,4,3,0,0.338,2009
83.20833333,24,5,3,0,0.337,2009
83.25,24,6,3,0,0.338,2009
83.29166667,24,7,3,0,0.337,2009
83.33333333,24,8,3,0,0.337,2009
83.375,24,9,3,0,0.337,2009
83.41666667,24,10,3,0,0.337,2009
83.45833333,24,11,3,0,0.337,2009
83.5,24,12,3,0,0.336,2009
83.54166667,24,13,3,0,0.337,2009
83.58333333,24,14,3,0,0.337,2009
83.625,24,15,3,0,0.336,2009
83.66666667,24,16,3,0,0.335,2009
83.70833333,24,17,3,0,0.335,2009
83.75,24,18,3,0,0.335,2009
83.79166667,24,19,3,0,0.334,2009
83.83333333,24,20,3,0,0.335,2009
83.875,24,21,3,0,0.335,2009
83.91666667,24,22,3,0,0.333,2009
83.95833333,24,23,3,0,0.334,2009
83.99930556,24,23,3,0,0.334,2009
84.04166667,25,1,3,0,0.335,2009
84.08333333,25,2,3,0,0.333,2009
84.125,25,3,3,0,0.334,2009
84.16666667,25,4,3,0,0.334,2009
84.20833333,25,5,3,0,0.334,2009
84.25,25,6,3,0,0.333,2009
84.29166667,25,7,3,0,0.334,2009
84.33333333,25,8,3,0,0.334,2009
84.375,25,9,3,0,0.333,2009
84.41666667,25,10,3,0,0.332,2009
84.45833333,25,11,3,0,0.333,2009
84.5,25,12,3,0,0.333,2009
84.54166667,25,13,3,0,0.332,2009
84.58333333,25,14,3,0,0.332,2009
84.625,25,15,3,0,0.332,2009
84.66666667,25,16,3,0,0.331,2009
84.70833333,25,17,3,0,0.332,2009
84.75,25,18,3,0,0.331,2009
84.79166667,25,19,3,0,0.332,2009
84.83333333,25,20,3,0,0.332,2009
84.875,25,21,3,0,0.331,2009
84.91666667,25,22,3,0,0.331,2009
84.95833333,25,23,3,0,0.332,2009
84.99930556,25,23,3,0,0.331,2009
85.04166667,26,1,3,0,0.33,2009
85.08333333,26,2,3,0,0.331,2009
85.125,26,3,3,0,0.331,2009
85.16666667,26,4,3,0,0.331,2009
85.20833333,26,5,3,0,0.33,2009
85.25,26,6,3,0,0.33,2009
85.29166667,26,7,3,0,0.33,2009
85.33333333,26,8,3,0,0.33,2009
85.375,26,9,3,0,0.33,2009
85.41666667,26,10,3,0,0.329,2009
85.45833333,26,11,3,0,0.331,2009
85.5,26,12,3,0,0.33,2009
85.54166667,26,13,3,0,0.329,2009
85.58333333,26,14,3,0,0.329,2009
85.625,26,15,3,0,0.33,2009
85.66666667,26,16,3,0,0.33,2009
85.70833333,26,17,3,3.81,0.329,2009
85.75,26,18,3,0.254,0.33,2009
85.79166667,26,19,3,0,0.33,2009
85.83333333,26,20,3,0,0.33,2009
85.875,26,21,3,0.254,0.328,2009
85.91666667,26,22,3,0,0.33,2009
85.95833333,26,23,3,0,0.33,2009
85.99930556,26,23,3,0,0.329,2009
86.04166667,27,1,3,0.254,0.33,2009
86.08333333,27,2,3,0,0.331,2009
86.125,27,3,3,0,0.331,2009
86.16666667,27,4,3,0,0.33,2009
86.20833333,27,5,3,0,0.33,2009
86.25,27,6,3,0,0.332,2009
86.29166667,27,7,3,0,0.332,2009
86.33333333,27,8,3,0,0.331,2009
86.375,27,9,3,0,0.331,2009
86.41666667,27,10,3,0,0.331,2009
86.45833333,27,11,3,0,0.333,2009
86.5,27,12,3,1.524,0.333,2009
86.54166667,27,13,3,0,0.332,2009
86.58333333,27,14,3,0.254,0.333,2009
86.625,27,15,3,0,0.333,2009
86.66666667,27,16,3,0,0.334,2009
86.70833333,27,17,3,0,0.334,2009
86.75,27,18,3,0,0.333,2009
86.79166667,27,19,3,0,0.334,2009
86.83333333,27,20,3,0,0.335,2009
86.875,27,21,3,0,0.335,2009
86.91666667,27,22,3,0,0.335,2009
86.95833333,27,23,3,0,0.336,2009
86.99930556,27,23,3,0,0.335,2009
87.04166667,28,1,3,0,0.335,2009
87.08333333,28,2,3,0,0.335,2009
87.125,28,3,3,2.032,0.336,2009
87.16666667,28,4,3,2.286,0.335,2009
87.20833333,28,5,3,0,0.338,2009
87.25,28,6,3,0,0.341,2009
87.29166667,28,7,3,0,0.342,2009
87.33333333,28,8,3,0,0.344,2009
87.375,28,9,3,0,0.345,2009
87.41666667,28,10,3,0,0.345,2009
87.45833333,28,11,3,0,0.346,2009
87.5,28,12,3,0,0.344,2009
87.54166667,28,13,3,0,0.345,2009
87.58333333,28,14,3,0,0.345,2009
87.625,28,15,3,0,0.345,2009
87.66666667,28,16,3,0,0.346,2009
87.70833333,28,17,3,1.016,0.346,2009
87.75,28,18,3,4.572,0.347,2009
87.79166667,28,19,3,0.508,0.36,2009
87.83333333,28,20,3,0,0.362,2009
87.875,28,21,3,0,0.362,2009
87.91666667,28,22,3,0,0.361,2009
87.95833333,28,23,3,0,0.362,2009
87.99930556,28,23,3,2.032,0.362,2009
88.04166667,29,1,3,0.508,0.365,2009
88.08333333,29,2,3,0,0.366,2009
88.125,29,3,3,0,0.366,2009
88.16666667,29,4,3,0,0.366,2009
88.20833333,29,5,3,0,0.366,2009
88.25,29,6,3,0,0.365,2009
88.29166667,29,7,3,0,0.365,2009
88.33333333,29,8,3,0,0.365,2009
88.375,29,9,3,1.016,0.364,2009
88.41666667,29,10,3,0.254,0.365,2009
88.45833333,29,11,3,0,0.365,2009
88.5,29,12,3,0,0.366,2009
88.54166667,29,13,3,0,0.366,2009
88.58333333,29,14,3,0,0.364,2009
88.625,29,15,3,0,0.365,2009
88.66666667,29,16,3,0,0.363,2009
88.70833333,29,17,3,0,0.362,2009
88.75,29,18,3,0,0.362,2009
88.79166667,29,19,3,0,0.361,2009
88.83333333,29,20,3,0,0.361,2009
88.875,29,21,3,0,0.361,2009
88.91666667,29,22,3,0,0.36,2009
88.95833333,29,23,3,0,0.358,2009
88.99930556,29,23,3,0,0.359,2009
89.04166667,30,1,3,0,0.359,2009
89.08333333,30,2,3,0,0.357,2009
89.125,30,3,3,0,0.358,2009
89.16666667,30,4,3,0,0.357,2009
89.20833333,30,5,3,0,0.357,2009
89.25,30,6,3,0,0.357,2009
89.29166667,30,7,3,0,0.356,2009
89.33333333,30,8,3,0,0.356,2009
89.375,30,9,3,0,0.356,2009
89.41666667,30,10,3,0,0.357,2009
89.45833333,30,11,3,0,0.355,2009
89.5,30,12,3,0,0.355,2009
89.54166667,30,13,3,0,0.356,2009
89.58333333,30,14,3,0,0.354,2009
89.625,30,15,3,0,0.355,2009
89.66666667,30,16,3,0,0.354,2009
89.70833333,30,17,3,0,0.354,2009
89.75,30,18,3,0,0.353,2009
89.79166667,30,19,3,0,0.351,2009
89.83333333,30,20,3,0,0.352,2009
89.875,30,21,3,0,0.352,2009
89.91666667,30,22,3,0,0.351,2009
89.95833333,30,23,3,0,0.351,2009
89.99930556,30,23,3,0,0.351,2009
90.04166667,31,1,3,0,0.35,2009
90.08333333,31,2,3,0,0.35,2009
90.125,31,3,3,0,0.35,2009
90.16666667,31,4,3,0,0.351,2009
90.20833333,31,5,3,0,0.351,2009
90.25,31,6,3,0,0.35,2009
90.29166667,31,7,3,0,0.349,2009
90.33333333,31,8,3,0,0.35,2009
90.375,31,9,3,0,0.35,2009
90.41666667,31,10,3,0,0.349,2009
90.45833333,31,11,3,0,0.349,2009
90.5,31,12,3,0,0.349,2009
90.54166667,31,13,3,0,0.349,2009
90.58333333,31,14,3,0,0.348,2009
90.625,31,15,3,0,0.348,2009
90.66666667,31,16,3,0,0.348,2009
90.70833333,31,17,3,0,0.347,2009
90.75,31,18,3,0,0.347,2009
90.79166667,31,19,3,0,0.346,2009
90.83333333,31,20,3,0,0.345,2009
90.875,31,21,3,0,0.345,2009
90.91666667,31,22,3,0,0.346,2009
90.95833333,31,23,3,0,0.345,2009
90.99930556,31,23,3,0,0.345,2009
91.04166667,1,1,4,0,0.345,2009
91.08333333,1,2,4,0,0.345,2009
91.125,1,3,4,0,0.345,2009
91.16666667,1,4,4,0,0.345,2009
91.20833333,1,5,4,0,0.344,2009
91.25,1,6,4,0,0.345,2009
91.29166667,1,7,4,0,0.344,2009
91.33333333,1,8,4,0,0.345,2009
91.375,1,9,4,0,0.344,2009
91.41666667,1,10,4,0,0.344,2009
91.45833333,1,11,4,0,0.343,2009
91.5,1,12,4,0,0.344,2009
91.54166667,1,13,4,0,0.344,2009
91.58333333,1,14,4,0,0.342,2009
91.625,1,15,4,0,0.343,2009
91.66666667,1,16,4,0,0.344,2009
91.70833333,1,17,4,0,0.343,2009
91.75,1,18,4,0,0.343,2009
91.79166667,1,19,4,0,0.343,2009
91.83333333,1,20,4,0,0.343,2009
91.875,1,21,4,0,0.342,2009
91.91666667,1,22,4,0,0.341,2009
91.95833333,1,23,4,0,0.342,2009
91.99930556,1,23,4,0,0.342,2009
92.04166667,2,1,4,0,0.342,2009
92.08333333,2,2,4,0,0.342,2009
92.125,2,3,4,0,0.342,2009
92.16666667,2,4,4,0,0.342,2009
92.20833333,2,5,4,0,0.34,2009
92.25,2,6,4,0,0.342,2009
92.29166667,2,7,4,0,0.342,2009
92.33333333,2,8,4,0,0.342,2009
92.375,2,9,4,0.254,0.342,2009
92.41666667,2,10,4,0.254,0.342,2009
92.45833333,2,11,4,0,0.34,2009
92.5,2,12,4,0,0.341,2009
92.54166667,2,13,4,0,0.341,2009
92.58333333,2,14,4,0,0.341,2009
92.625,2,15,4,0,0.342,2009
92.66666667,2,16,4,0.254,0.34,2009
92.70833333,2,17,4,0.254,0.34,2009
92.75,2,18,4,0,0.341,2009
92.79166667,2,19,4,0.254,0.341,2009
92.83333333,2,20,4,0,0.341,2009
92.875,2,21,4,0,0.341,2009
92.91666667,2,22,4,0,0.341,2009
92.95833333,2,23,4,0,0.34,2009
92.99930556,2,23,4,0,0.341,2009
93.04166667,3,1,4,0,0.341,2009
93.08333333,3,2,4,0,0.34,2009
93.125,3,3,4,0,0.341,2009
93.16666667,3,4,4,0,0.341,2009
93.20833333,3,5,4,0,0.341,2009
93.25,3,6,4,0,0.341,2009
93.29166667,3,7,4,0,0.342,2009
93.33333333,3,8,4,0,0.34,2009
93.375,3,9,4,0,0.341,2009
93.41666667,3,10,4,0,0.342,2009
93.45833333,3,11,4,0,0.34,2009
93.5,3,12,4,0,0.341,2009
93.54166667,3,13,4,0,0.341,2009
93.58333333,3,14,4,0,0.341,2009
93.625,3,15,4,0,0.34,2009
93.66666667,3,16,4,0,0.34,2009
93.70833333,3,17,4,0,0.339,2009
93.75,3,18,4,0,0.339,2009
93.79166667,3,19,4,0,0.338,2009
93.83333333,3,20,4,0,0.339,2009
93.875,3,21,4,0,0.338,2009
93.91666667,3,22,4,0,0.337,2009
93.95833333,3,23,4,0,0.338,2009
93.99930556,3,23,4,0,0.338,2009
94.04166667,4,1,4,0,0.337,2009
94.08333333,4,2,4,0,0.336,2009
94.125,4,3,4,0,0.337,2009
94.16666667,4,4,4,0,0.337,2009
94.20833333,4,5,4,0,0.336,2009
94.25,4,6,4,0,0.337,2009
94.29166667,4,7,4,0,0.337,2009
94.33333333,4,8,4,0,0.337,2009
94.375,4,9,4,0,0.336,2009
94.41666667,4,10,4,0,0.337,2009
94.45833333,4,11,4,0,0.336,2009
94.5,4,12,4,0,0.336,2009
94.54166667,4,13,4,0,0.336,2009
94.58333333,4,14,4,0,0.334,2009
94.625,4,15,4,0,0.335,2009
94.66666667,4,16,4,0,0.335,2009
94.70833333,4,17,4,0,0.334,2009
94.75,4,18,4,0,0.334,2009
94.79166667,4,19,4,0,0.332,2009
94.83333333,4,20,4,0,0.333,2009
94.875,4,21,4,0,0.332,2009
94.91666667,4,22,4,0,0.332,2009
94.95833333,4,23,4,0,0.332,2009
94.99930556,4,23,4,0,0.332,2009
95.04166667,5,1,4,0,0.332,2009
95.08333333,5,2,4,0,0.33,2009
95.125,5,3,4,0,0.331,2009
95.16666667,5,4,4,0,0.331,2009
95.20833333,5,5,4,0,0.331,2009
95.25,5,6,4,0,0.331,2009
95.29166667,5,7,4,0,0.33,2009
95.33333333,5,8,4,0,0.331,2009
95.375,5,9,4,0,0.33,2009
95.41666667,5,10,4,0,0.33,2009
95.45833333,5,11,4,0,0.33,2009
95.5,5,12,4,0,0.33,2009
95.54166667,5,13,4,0,0.33,2009
95.58333333,5,14,4,0,0.33,2009
95.625,5,15,4,0,0.329,2009
95.66666667,5,16,4,0,0.329,2009
95.70833333,5,17,4,0,0.328,2009
95.75,5,18,4,0,0.327,2009
95.79166667,5,19,4,0,0.327,2009
95.83333333,5,20,4,0,0.327,2009
95.875,5,21,4,0,0.326,2009
95.91666667,5,22,4,0,0.326,2009
95.95833333,5,23,4,0,0.326,2009
95.99930556,5,23,4,0,0.326,2009
96.04166667,6,1,4,0,0.326,2009
96.08333333,6,2,4,0,0.326,2009
96.125,6,3,4,0,0.326,2009
96.16666667,6,4,4,0,0.326,2009
96.20833333,6,5,4,0,0.326,2009
96.25,6,6,4,0,0.325,2009
96.29166667,6,7,4,0,0.325,2009
96.33333333,6,8,4,0,0.325,2009
96.375,6,9,4,0,0.324,2009
96.41666667,6,10,4,0,0.324,2009
96.45833333,6,11,4,0,0.324,2009
96.5,6,12,4,0,0.324,2009
96.54166667,6,13,4,0.254,0.324,2009
96.58333333,6,14,4,0,0.323,2009
96.625,6,15,4,0,0.324,2009
96.66666667,6,16,4,0,0.323,2009
96.70833333,6,17,4,0,0.322,2009
96.75,6,18,4,0,0.323,2009
96.79166667,6,19,4,0,0.322,2009
96.83333333,6,20,4,0,0.322,2009
96.875,6,21,4,0,0.321,2009
96.91666667,6,22,4,0,0.322,2009
96.95833333,6,23,4,0,0.322,2009
96.99930556,6,23,4,0,0.32,2009
97.04166667,7,1,4,0,0.32,2009
97.08333333,7,2,4,0,0.321,2009
97.125,7,3,4,0,0.321,2009
97.16666667,7,4,4,0,0.32,2009
97.20833333,7,5,4,0,0.321,2009
97.25,7,6,4,0,0.319,2009
97.29166667,7,7,4,0,0.32,2009
97.33333333,7,8,4,0,0.32,2009
97.375,7,9,4,0,0.32,2009
97.41666667,7,10,4,0,0.319,2009
97.45833333,7,11,4,0,0.32,2009
97.5,7,12,4,0,0.319,2009
97.54166667,7,13,4,0,0.32,2009
97.58333333,7,14,4,0,0.319,2009
97.625,7,15,4,0,0.319,2009
97.66666667,7,16,4,0,0.318,2009
97.70833333,7,17,4,0,0.318,2009
97.75,7,18,4,0,0.318,2009
97.79166667,7,19,4,0,0.318,2009
97.83333333,7,20,4,0,0.316,2009
97.875,7,21,4,0,0.317,2009
97.91666667,7,22,4,0,0.317,2009
97.95833333,7,23,4,0,0.317,2009
97.99930556,7,23,4,0,0.317,2009
98.04166667,8,1,4,0,0.316,2009
98.08333333,8,2,4,0,0.317,2009
98.125,8,3,4,0,0.316,2009
98.16666667,8,4,4,0,0.317,2009
98.20833333,8,5,4,0,0.315,2009
98.25,8,6,4,0,0.316,2009
98.29166667,8,7,4,0,0.315,2009
98.33333333,8,8,4,0,0.316,2009
98.375,8,9,4,0,0.315,2009
98.41666667,8,10,4,0,0.315,2009
98.45833333,8,11,4,0,0.315,2009
98.5,8,12,4,0,0.314,2009
98.54166667,8,13,4,0,0.315,2009
98.58333333,8,14,4,0,0.314,2009
98.625,8,15,4,0,0.314,2009
98.66666667,8,16,4,0,0.314,2009
98.70833333,8,17,4,0,0.313,2009
98.75,8,18,4,0,0.314,2009
98.79166667,8,19,4,0,0.313,2009
98.83333333,8,20,4,0,0.313,2009
98.875,8,21,4,0,0.313,2009
98.91666667,8,22,4,0,0.312,2009
98.95833333,8,23,4,0,0.312,2009
98.99930556,8,23,4,0,0.312,2009
99.04166667,9,1,4,0,0.312,2009
99.08333333,9,2,4,0,0.311,2009
99.125,9,3,4,0,0.312,2009
99.16666667,9,4,4,0,0.311,2009
99.20833333,9,5,4,0,0.311,2009
99.25,9,6,4,0,0.312,2009
99.29166667,9,7,4,0,0.311,2009
99.33333333,9,8,4,0,0.31,2009
99.375,9,9,4,0,0.311,2009
99.41666667,9,10,4,0,0.311,2009
99.45833333,9,11,4,0,0.311,2009
99.5,9,12,4,0,0.311,2009
99.54166667,9,13,4,0,0.31,2009
99.58333333,9,14,4,0,0.31,2009
99.625,9,15,4,0,0.309,2009
99.66666667,9,16,4,0,0.31,2009
99.70833333,9,17,4,0,0.309,2009
99.75,9,18,4,0,0.308,2009
99.79166667,9,19,4,0,0.308,2009
99.83333333,9,20,4,0,0.308,2009
99.875,9,21,4,0,0.307,2009
99.91666667,9,22,4,0,0.308,2009
99.95833333,9,23,4,0,0.308,2009
99.99930556,9,23,4,0,0.308,2009
100.0416667,10,1,4,0,0.307,2009
100.0833333,10,2,4,0,0.307,2009
100.125,10,3,4,0,0.307,2009
100.1666667,10,4,4,0,0.307,2009
100.2083333,10,5,4,0,0.307,2009
100.25,10,6,4,0,0.307,2009
100.2916667,10,7,4,0,0.307,2009
100.3333333,10,8,4,0,0.306,2009
100.375,10,9,4,0,0.306,2009
100.4166667,10,10,4,0,0.307,2009
100.4583333,10,11,4,0,0.307,2009
100.5,10,12,4,0,0.306,2009
100.5416667,10,13,4,0,0.306,2009
100.5833333,10,14,4,0,0.303,2009
100.625,10,15,4,0,0.304,2009
100.6666667,10,16,4,0,0.303,2009
100.7083333,10,17,4,0,0.303,2009
100.75,10,18,4,0,0.302,2009
100.7916667,10,19,4,0,0.303,2009
100.8333333,10,20,4,0,0.303,2009
100.875,10,21,4,0,0.303,2009
100.9166667,10,22,4,0,0.302,2009
100.9583333,10,23,4,0,0.301,2009
100.9993056,10,23,4,0,0.302,2009
101.0416667,11,1,4,0,0.301,2009
101.0833333,11,2,4,0.254,0.301,2009
101.125,11,3,4,5.588,0.301,2009
101.1666667,11,4,4,0,0.302,2009
101.2083333,11,5,4,0,0.301,2009
101.25,11,6,4,0,0.302,2009
101.2916667,11,7,4,1.524,0.301,2009
101.3333333,11,8,4,0,0.301,2009
101.375,11,9,4,0.254,0.302,2009
101.4166667,11,10,4,0,0.302,2009
101.4583333,11,11,4,0,0.302,2009
101.5,11,12,4,0,0.302,2009
101.5416667,11,13,4,0,0.302,2009
101.5833333,11,14,4,0,0.301,2009
101.625,11,15,4,0,0.301,2009
101.6666667,11,16,4,0,0.302,2009
101.7083333,11,17,4,0,0.301,2009
101.75,11,18,4,0,0.301,2009
101.7916667,11,19,4,0,0.302,2009
101.8333333,11,20,4,0,0.302,2009
101.875,11,21,4,0,0.302,2009
101.9166667,11,22,4,0,0.303,2009
101.9583333,11,23,4,0,0.301,2009
101.9993056,11,23,4,0,0.302,2009
102.0416667,12,1,4,0,0.302,2009
102.0833333,12,2,4,0,0.302,2009
102.125,12,3,4,0,0.303,2009
102.1666667,12,4,4,0,0.301,2009
102.2083333,12,5,4,0,0.303,2009
102.25,12,6,4,0,0.303,2009
102.2916667,12,7,4,0,0.302,2009
102.3333333,12,8,4,0,0.302,2009
102.375,12,9,4,0,0.302,2009
102.4166667,12,10,4,0,0.303,2009
102.4583333,12,11,4,0,0.303,2009
102.5,12,12,4,0,0.303,2009
102.5416667,12,13,4,0,0.303,2009
102.5833333,12,14,4,0,0.302,2009
102.625,12,15,4,0,0.302,2009
102.6666667,12,16,4,0,0.303,2009
102.7083333,12,17,4,0,0.302,2009
102.75,12,18,4,0,0.301,2009
102.7916667,12,19,4,0,0.302,2009
102.8333333,12,20,4,0,0.301,2009
102.875,12,21,4,0,0.302,2009
102.9166667,12,22,4,0,0.302,2009
102.9583333,12,23,4,0,0.301,2009
102.9993056,12,23,4,0,0.301,2009
103.0416667,13,1,4,0,0.302,2009
103.0833333,13,2,4,0,0.302,2009
103.125,13,3,4,0,0.301,2009
103.1666667,13,4,4,0,0.301,2009
103.2083333,13,5,4,0,0.302,2009
103.25,13,6,4,0,0.302,2009
103.2916667,13,7,4,0,0.302,2009
103.3333333,13,8,4,0,0.302,2009
103.375,13,9,4,0,0.302,2009
103.4166667,13,10,4,0,0.301,2009
103.4583333,13,11,4,0,0.302,2009
103.5,13,12,4,0,0.301,2009
103.5416667,13,13,4,0,0.301,2009
103.5833333,13,14,4,0,0.301,2009
103.625,13,15,4,0,0.3,2009
103.6666667,13,16,4,0,0.301,2009
103.7083333,13,17,4,0,0.3,2009
103.75,13,18,4,0,0.301,2009
103.7916667,13,19,4,0,0.3,2009
103.8333333,13,20,4,0,0.301,2009
103.875,13,21,4,0,0.3,2009
103.9166667,13,22,4,0,0.3,2009
103.9583333,13,23,4,0,0.3,2009
103.9993056,13,23,4,0,0.3,2009
104.0416667,14,1,4,0,0.299,2009
104.0833333,14,2,4,0,0.301,2009
104.125,14,3,4,0,0.299,2009
104.1666667,14,4,4,0,0.299,2009
104.2083333,14,5,4,0.508,0.3,2009
104.25,14,6,4,0.254,0.3,2009
104.2916667,14,7,4,0,0.3,2009
104.3333333,14,8,4,0,0.299,2009
104.375,14,9,4,0,0.3,2009
104.4166667,14,10,4,0,0.3,2009
104.4583333,14,11,4,0.762,0.299,2009
104.5,14,12,4,1.27,0.3,2009
104.5416667,14,13,4,0.762,0.3,2009
104.5833333,14,14,4,1.27,0.299,2009
104.625,14,15,4,0.762,0.3,2009
104.6666667,14,16,4,0.762,0.3,2009
104.7083333,14,17,4,3.048,0.3,2009
104.75,14,18,4,1.27,0.3,2009
104.7916667,14,19,4,0.254,0.3,2009
104.8333333,14,20,4,0.762,0.303,2009
104.875,14,21,4,0.508,0.307,2009
104.9166667,14,22,4,1.778,0.31,2009
104.9583333,14,23,4,1.524,0.319,2009
104.9993056,14,23,4,0.254,0.328,2009
105.0416667,15,1,4,0,0.331,2009
105.0833333,15,2,4,0,0.331,2009
105.125,15,3,4,0,0.332,2009
105.1666667,15,4,4,0,0.332,2009
105.2083333,15,5,4,0,0.333,2009
105.25,15,6,4,0,0.333,2009
105.2916667,15,7,4,0,0.332,2009
105.3333333,15,8,4,0,0.332,2009
105.375,15,9,4,0,0.333,2009
105.4166667,15,10,4,0,0.331,2009
105.4583333,15,11,4,0,0.333,2009
105.5,15,12,4,0,0.333,2009
105.5416667,15,13,4,0,0.332,2009
105.5833333,15,14,4,0,0.332,2009
105.625,15,15,4,0,0.332,2009
105.6666667,15,16,4,0,0.332,2009
105.7083333,15,17,4,0,0.332,2009
105.75,15,18,4,0,0.332,2009
105.7916667,15,19,4,0,0.331,2009
105.8333333,15,20,4,0,0.332,2009
105.875,15,21,4,0,0.331,2009
105.9166667,15,22,4,0,0.331,2009
105.9583333,15,23,4,0,0.331,2009
105.9993056,15,23,4,0,0.33,2009
106.0416667,16,1,4,0,0.331,2009
106.0833333,16,2,4,0,0.331,2009
106.125,16,3,4,0.254,0.33,2009
106.1666667,16,4,4,0,0.331,2009
106.2083333,16,5,4,0,0.33,2009
106.25,16,6,4,0,0.331,2009
106.2916667,16,7,4,0,0.33,2009
106.3333333,16,8,4,0,0.33,2009
